E_low_keV,E_high_keV,E_center_keV,pdf_kTe_40_keV,prob_per_bin_kTe_40_keV,expected_counts_kTe_40_keV,cdf_kTe_40_keV,pdf_kTe_100_keV,prob_per_bin_kTe_100_keV,expected_counts_kTe_100_keV,cdf_kTe_100_keV,pdf_kTe_160_keV,prob_per_bin_kTe_160_keV,expected_counts_kTe_160_keV,cdf_kTe_160_keV,pdf_kTe_300_keV,prob_per_bin_kTe_300_keV,expected_counts_kTe_300_keV,cdf_kTe_300_keV
2445.12,2450.11,2447.615,1.0515933857685443e-30,5.247450994985285e-30,5.247450994985285e-24,0.9999999999999996,5.284474775296914e-15,2.6369529128732853e-14,2.6369529128732854e-08,0.9999999999995045,4.1304874503626775e-11,2.0611132377310737e-10,0.00020611132377310737,0.9999999938781071,4.1074520930934077e-08,2.0496185944537077e-07,0.20496185944537076,0.9999890146843701
2450.11,2455.1,2452.605,9.263713305654013e-31,4.62259293952115e-30,4.62259293952115e-24,0.9999999999999996,5.017022298905325e-15,2.5034941271536477e-14,2.503494127153648e-08,0.9999999999995295,3.99551020828146e-11,1.9937595939323615e-10,0.00019937595939323614,0.9999999940774831,4.031477484748783e-08,2.011707264889555e-07,0.20117072648895548,0.9999892158550966
2455.1,2460.09,2457.5950000000003,8.160638951088342e-31,4.072158836593275e-30,4.072158836593275e-24,0.9999999999999996,4.7631255727935045e-15,2.3767996608240713e-14,2.376799660824071e-08,0.9999999999995532,3.8649597897812716e-11,1.928614935100946e-10,0.0001928614935100946,0.9999999942703446,3.956924541089993e-08,1.974505346004e-07,0.1974505346004,0.9999894133056312
2460.09,2465.08,2462.585,7.188942538317527e-31,3.587282326620289e-30,3.587282326620289e-24,0.9999999999999996,4.522096455593212e-15,2.256526131340914e-14,2.256526131340914e-08,0.9999999999995758,3.738690425637428e-11,1.865606522392995e-10,0.0001865606522392995,0.9999999944569052,3.883766294948115e-08,1.9379993811790247e-07,0.19379993811790247,0.9999896071055693
2465.08,2470.07,2467.575,6.332973108044533e-31,3.160153580914372e-30,3.160153580914372e-24,0.9999999999999996,4.293281797111379e-15,2.1423476167586798e-14,2.1423476167586798e-08,0.9999999999995972,3.616561168055536e-11,1.804664022859798e-10,0.0001804664022859798,0.9999999946373717,3.811976298961216e-08,1.902176173181737e-07,0.1902176173181737,0.9999897973231866
2470.07,2475.06,2472.565,5.578944634224869e-31,2.783893372478088e-30,2.7838933724780882e-24,0.9999999999999996,4.076061655865722e-15,2.0339547662769064e-14,2.0339547662769062e-08,0.9999999999996175,3.4984357304038544e-11,1.745719429471447e-10,0.0001745719429471447,0.9999999948119436,3.741528615362905e-08,1.867022779066008e-07,0.1867022779066008,0.9999899840254645
2475.06,2480.05,2477.5550000000003,4.914713748075367e-31,2.4524421602897244e-30,2.4524421602897245e-24,0.9999999999999996,3.869847607596105e-15,1.931053956190548e-14,1.931053956190548e-08,0.9999999999996368,3.3841823323027395e-11,1.688706983819147e-10,0.0001688706983819147,0.9999999949808143,3.672397805975991e-08,1.8325265051821066e-07,0.18325265051821066,0.999990167278115
2480.05,2485.04,2482.545,4.329583961236306e-31,2.160462396656822e-30,2.160462396656822e-24,0.9999999999999996,3.674081140098273e-15,1.833366488908958e-14,1.833366488908958e-08,0.9999999999996552,3.273673549891059e-11,1.633563101395567e-10,0.00016335631013955672,0.9999999951441706,3.6045589224070246e-08,1.7986749022810267e-07,0.17986749022810267,0.9999903471456052
2485.04,2490.03,2487.535,3.814133228101733e-31,1.903252480822855e-30,1.903252480822855e-24,0.9999999999999996,3.488232129965803e-15,1.7406278328530183e-14,1.7406278328530182e-08,0.9999999999996726,3.166786171095443e-11,1.580226299376701e-10,0.0001580226299376701,0.9999999953021932,3.5379874964376904e-08,1.7654557607224913e-07,0.17654557607224913,0.9999905236911812
2490.03,2495.02,2492.525,3.3600620642587027e-31,1.6766709700650194e-30,1.6766709700650194e-24,0.9999999999999996,3.311797397051818e-15,1.652586901128785e-14,1.6525869011287852e-08,0.9999999999996891,3.063401055734274e-11,1.5286371268113358e-10,0.00015286371268113358,0.9999999954550569,3.472659530608895e-08,1.732857105773763e-07,0.1732857105773763,0.9999906969768918
2495.02,2500.01,2497.5150000000003,2.960059769928047e-31,1.4770698251941654e-30,1.4770698251941654e-24,0.9999999999999996,3.1442993326769486e-15,1.5690053670058715e-14,1.5690053670058715e-08,0.9999999999997048,2.963403000293844e-11,1.4787380971466983e-10,0.00014787380971466982,0.9999999956029307,3.4085514889936234e-08,1.7008671930078986e-07,0.17008671930078986,0.9999908670636111
2500.01,2505.0,2502.505,2.6076865996473147e-31,1.3012356132239532e-30,1.3012356132239532e-24,0.9999999999999996,2.9852845978132766e-15,1.48965701430876e-14,1.48965701430876e-08,0.9999999999997197,2.8666806072196357e-11,1.4304736230025356e-10,0.00014304736230025356,0.9999999957459781,3.345640288154685e-08,1.6694745037891146e-07,0.16694745037891146,0.9999910340110615
2505.0,2509.9900000000002,2507.495,2.297269976906322e-31,1.146337718476309e-30,1.1463377184763091e-24,0.9999999999999996,2.8343228876677384e-15,1.4143271209462684e-14,1.4143271209462685e-08,0.9999999999997338,2.7731261585711255e-11,1.3837899531270572e-10,0.00013837899531270572,0.9999999958843571,3.2839032882834877e-08,1.638667740853538e-07,0.1638667740853538,0.9999911978778355
2509.9900000000002,2514.98,2512.485,2.0238130791983936e-31,1.0098827265199542e-30,1.0098827265199542e-24,0.9999999999999996,2.6910057592712e-15,1.34281187387627e-14,1.34281187387627e-08,0.9999999999997472,2.6826354938935112e-11,1.3386351114528035e-10,0.00013386351114528036,0.9999999960182205,3.2233182845162215e-08,1.6084358239735242e-07,0.1608435823973524,0.9999913587214179
2514.98,2519.9700000000003,2517.4750000000004,1.782914318653331e-31,8.896742450080544e-31,8.896742450080544e-25,0.9999999999999996,2.554945518853511e-15,1.2749178139079624e-14,1.2749178139079625e-08,0.99999999999976,2.5951078921648216e-11,1.2949588381903074e-10,0.00012949588381903074,0.9999999961477164,3.163863498423722e-08,1.5787678857135123e-07,0.15787678857135123,0.9999915165982064
2519.9700000000003,2524.96,2522.465,1.5706964192974658e-31,7.837775132294012e-31,7.837775132294011e-25,0.9999999999999996,2.425774165949448e-15,1.2104613088087217e-14,1.2104613088087217e-08,0.9999999999997721,2.5104459576814717e-11,1.2527125328829996e-10,0.00012527125328829996,0.9999999962729876,3.105517569671511e-08,1.5496532672660162e-07,0.15496532672660163,0.9999916715635331
2524.96,2529.9500000000003,2527.455,1.3837439468867465e-31,6.904882294965192e-31,6.904882294965192e-25,0.9999999999999996,2.3031423913373604e-15,1.1492680532773973e-14,1.1492680532773973e-08,0.9999999999997836,2.4285555097501863e-11,1.2118491993654003e-10,0.00012118491993654003,0.9999999963941726,3.048259547846438e-08,1.5210815143754444e-07,0.15210815143754444,0.9999918236716845
2529.9500000000003,2534.94,2532.445,1.2190482836813727e-31,6.083050935569784e-31,6.083050935569784e-25,0.9999999999999996,2.1867186260603324e-15,1.0911725944040581e-14,1.0911725944040582e-08,0.9999999999997945,2.3493454760585256e-11,1.172323392553153e-10,0.00011723233925531529,0.9999999965114049,2.992068884446599e-08,1.4930423733387875e-07,0.14930423733387874,0.9999919729759218
2534.94,2539.9300000000003,2537.4350000000004,1.0739591606816727e-31,5.3590562118018e-31,5.3590562118018e-25,0.9999999999999996,2.076188138920695e-15,1.0360178813214759e-14,1.0360178813214758e-08,0.9999999999998048,2.272727789600652e-11,1.1340911670107792e-10,0.00011340911670107792,0.9999999966248141,2.9369254250312e-08,1.4655257870906383e-07,0.14655257870906382,0.9999921195285005
2539.9300000000003,2544.92,2542.425,9.461419656647351e-32,4.721248408666822e-31,4.721248408666822e-25,0.9999999999999996,1.971252179972029e-15,9.836548378059996e-15,9.836548378059996e-09,0.9999999999998147,2.1986172890390088e-11,1.0971100272304174e-10,0.00010971100272304174,0.9999999967345251,2.8828094015269376e-08,1.438521891361879e-07,0.14385218913618789,0.9999922633806897
2544.92,2549.9100000000003,2547.415,8.335401385608974e-32,4.159365291419075e-31,4.159365291419075e-25,0.9999999999999996,1.8716271676598955e-15,9.339419566623322e-15,9.339419566623322e-09,0.999999999999824,2.1269316223867438e-11,1.0613388795710355e-10,0.00010613388795710355,0.999999996840659,2.8297014246878836e-08,1.4120210109193208e-07,0.14120210109193207,0.9999924045827908
2549.9100000000003,2554.9,2552.405,7.343420477929227e-32,3.664366818486524e-31,3.664366818486524e-25,0.9999999999999996,1.7770439173824194e-15,8.867449147737884e-15,8.867449147737884e-09,0.9999999999998329,2.0575911538996186e-11,1.0267379857958648e-10,0.00010267379857958649,0.9999999969433327,2.777582476705619e-08,1.3860136558760432e-07,0.13860136558760433,0.9999925431841564
2554.9,2559.8900000000003,2557.3950000000004,6.469518134950717e-32,3.2282895493405606e-31,3.228289549340561e-25,0.9999999999999996,1.6872469093560782e-15,8.419362077687229e-15,8.419362077687229e-09,0.9999999999998413,1.9905188740697296e-11,9.932689181608422e-11,9.932689181608421e-05,0.9999999970426596,2.726433903966606e-08,1.3604905180794008e-07,0.13604905180794008,0.9999926792332082
2559.8900000000003,2564.88,2562.385,5.699636072026182e-32,2.8441183999409405e-31,2.8441183999409403e-25,0.9999999999999996,1.6019935937800291e-15,7.993948032961996e-15,7.993948032961996e-09,0.9999999999998493,1.9256403126171514e-11,9.608945159959165e-11,9.608945159959165e-05,0.9999999971387491,2.6762374099537193e-08,1.3354424675668475e-07,0.13354424675668475,0.999992812777455
2564.88,2569.87,2567.375,5.0213901368228e-32,2.505673678274468e-31,2.505673678274468e-25,0.9999999999999996,1.5210537313952785e-15,7.590058119662107e-15,7.590058119662107e-09,0.9999999999998569,1.8628834543790648e-11,9.295788437351126e-11,9.295788437351126e-05,0.999999997231707,2.626975048289087e-08,1.310860549096197e-07,0.1310860549096197,0.9999929438635099
2569.87,2574.86,2572.365,4.423870899667216e-32,2.207511578934045e-31,2.2075115789340453e-25,0.9999999999999996,1.444208767632126e-15,7.20660175048465e-15,7.206601750484651e-09,0.9999999999998641,1.8021786579993306e-11,8.992871503417085e-11,8.992871503417085e-05,0.9999999973216357,2.578629215915297e-08,1.2867359787417943e-07,0.12867359787417942,0.9999930725371078
2574.86,2579.85,2577.355,3.897468001592781e-32,1.9448365327947124e-31,1.9448365327947124e-25,0.9999999999999996,1.3712512386317952e-15,6.842543680772359e-15,6.842543680772359e-09,0.999999999999871,1.7434585773247217e-11,8.699858300849981e-11,8.69985830084998e-05,0.9999999974086343,2.531182646412143e-08,1.2630601405596041e-07,0.12630601405596042,0.9999931988431219
2579.85,2584.84,2582.3450000000003,3.4337154289086684e-32,1.7134239990255068e-31,1.7134239990255068e-25,0.9999999999999996,1.3019842075157876e-15,6.496901195504088e-15,6.496901195504087e-09,0.9999999999998775,1.686658085417223e-11,8.416423846232341e-11,8.41642384623234e-05,0.9999999974927986,2.4846184034462338e-08,1.2398245833197294e-07,0.12398245833197294,0.9999933228255802
2584.84,2589.83,2587.335,3.0251552205827065e-32,1.5095524550707046e-31,1.5095524550707046e-25,0.9999999999999996,1.2362207293597361e-15,6.168741439504813e-15,6.168741439504813e-09,0.9999999999998838,1.631714201094782e-11,8.142253863462605e-11,8.142253863462606e-05,0.9999999975742211,2.438919874350633e-08,1.2170210173009127e-07,0.12170210173009127,0.9999934445276819
2589.83,2594.82,2592.325,2.665217411966696e-32,1.3299434885714443e-31,1.3299434885714444e-25,0.9999999999999996,1.17378334340735e-15,5.857178883602955e-15,5.857178883602955e-09,0.9999999999998896,1.57856601791594e-11,7.877044429400915e-11,7.877044429400916e-05,0.9999999976529915,2.3940707638319524e-08,1.1946413111522008e-07,0.11946413111522008,0.999993563991813
2594.82,2599.81,2597.315,2.3481142801909514e-32,1.1717090258152335e-31,1.1717090258152334e-25,0.9999999999999996,1.114503591134935e-15,5.561372919763082e-15,5.561372919763083e-09,0.9999999999998952,1.5271546355265982e-11,7.620501631277391e-11,7.620501631277392e-05,0.9999999977291966,2.3500550878023608e-08,1.1726774888133267e-07,0.11726774888133268,0.9999936812595619
2599.81,2604.8,2602.3050000000003,2.0687471871408653e-32,1.0323048463833407e-31,1.0323048463833408e-25,0.9999999999999996,1.0582215588480445e-15,5.280525578651993e-15,5.2805255786519925e-09,0.9999999999999005,1.4774230932898815e-11,7.372341235516858e-11,7.372341235516858e-05,0.9999999978029199,2.3068571673338755e-08,1.1511217264996584e-07,0.11511217264996584,0.9999937963717346
2604.8,2609.79,2607.295,1.822624519025216e-32,9.094896349935431e-32,9.094896349935431e-26,0.9999999999999996,1.004785443559081e-15,5.013879363359595e-15,5.0138793633595946e-09,0.9999999999999055,1.4293163061227253e-11,7.132288367552087e-11,7.132288367552087e-05,0.9999999978742428,2.2644616227324686e-08,1.1299663497434524e-07,0.11299663497434524,0.9999939093683695
2609.79,2614.78,2612.285,1.605789400431566e-32,8.012889108153894e-32,8.012889108153894e-26,0.9999999999999996,9.540511409587405e-16,4.760715193384341e-15,4.760715193384341e-09,0.9999999999999103,1.3827810024654609e-11,6.900077202302977e-11,6.900077202302977e-05,0.9999999979432436,2.2228533677296204e-08,1.109203830497133e-07,0.1109203830497133,0.9999940202887526
2614.78,2619.77,2617.275,1.4147560183239994e-32,7.059632531436448e-32,7.059632531436447e-26,0.9999999999999996,9.05881854354741e-16,4.52035045322996e-15,4.52035045322996e-09,0.9999999999999148,1.3377656643130387e-11,6.675450664921771e-11,6.675450664921772e-05,0.9999999980099981,2.1820176037888733e-08,1.0888267842906002e-07,0.10888267842906002,0.999994129171431
2619.77,2624.76,2622.2650000000003,1.2464535302179727e-32,6.219803115787979e-32,6.219803115787979e-26,0.9999999999999996,8.601477235089345e-16,4.2921371403097866e-15,4.292137140309786e-09,0.9999999999999192,1.2942204692390744e-11,6.458160141503287e-11,6.458160141503287e-05,0.9999999980745796,2.141939814525079e-08,1.068827967448065e-07,0.10688279674480651,0.9999942360542278
2624.76,2629.75,2627.255,1.0981766530025762e-32,5.479901498482616e-32,5.479901498482616e-26,0.9999999999999996,8.167254723583756e-16,4.075460107068116e-15,4.0754601070681156e-09,0.9999999999999233,1.2520972343460308e-11,6.24796519938642e-11,6.24796519938642e-05,0.9999999981370593,2.1026057602340677e-08,1.0492002743567539e-07,0.10492002743567538,0.9999943409742552
2629.75,2634.7400000000002,2632.245,9.675421365476317e-33,4.828035261372911e-32,4.828035261372911e-26,0.9999999999999996,7.754980746578677e-16,3.869735392542943e-15,3.869735392542943e-09,0.9999999999999272,1.2113493620772521e-11,6.044633316765774e-11,6.044633316765774e-05,0.9999999981975056,2.0640014725304555e-08,1.0299367347927461e-07,0.10299367347927461,0.9999944439679287
2634.7400000000002,2639.73,2637.235,8.524504210662121e-33,4.253727601120212e-32,4.253727601120212e-26,0.9999999999999996,7.363544366305591e-16,3.6744086387863295e-15,3.6744086387863297e-09,0.9999999999999308,1.1719317878286678e-11,5.847939621264796e-11,5.8479396212647964e-05,0.9999999982559851,2.0261132490914552e-08,1.0110305112965919e-07,0.10110305112965919,0.9999945450709798
2639.73,2644.7200000000003,2642.2250000000004,7.510518607335927e-33,3.747748785060805e-32,3.7477487850608053e-26,0.9999999999999996,6.991890957598998e-16,3.4889535878420656e-15,3.488953587842066e-09,0.9999999999999343,1.133800929300067e-11,5.6576666372076025e-11,5.6576666372076024e-05,0.9999999983125617,1.9889276485045515e-08,9.924748966038183e-08,0.09924748966038183,0.9999946443184695
2644.7200000000003,2649.71,2647.215,6.617169696387631e-33,3.3019676784972833e-32,3.3019676784972835e-26,0.9999999999999996,6.639019349004298e-16,3.312870655153e-15,3.312870655153e-09,0.9999999999999376,1.0969146375278378e-11,5.4736040412636714e-11,5.473604041263672e-05,0.9999999983672977,1.9524314852168727e-08,9.742633111231769e-08,0.09742633111231769,0.9999947417448006
2649.71,2654.7000000000003,2652.205,5.83010210951185e-33,2.909220952646551e-32,2.9092209526465506e-26,0.9999999999999996,6.303979109269049e-16,3.1456855755254043e-15,3.1456855755254044e-09,0.9999999999999407,1.0612321495430758e-11,5.295548426220199e-11,5.295548426220199e-05,0.9999999984202532,1.9166118245842428e-08,9.563893004675824e-08,0.09563893004675825,0.9999948373837306
2654.7000000000003,2659.69,2657.195,5.1366690726863176e-33,2.5631978672703606e-32,2.5631978672703606e-26,0.9999999999999996,5.985867971811644e-16,2.98694811793388e-15,2.98694811793388e-09,0.9999999999999437,1.0267140426008503e-11,5.123303072578019e-11,5.123303072578019e-05,0.9999999984714862,1.881455978017955e-08,9.388465330309185e-08,0.09388465330309186,0.9999949312683839
2659.69,2664.6800000000003,2662.1850000000004,4.525729003921572e-33,2.2583387729569715e-32,2.2583387729569714e-26,0.9999999999999996,5.683829390138475e-16,2.8362308656792335e-15,2.8362308656792334e-09,0.9999999999999466,9.933221899281429e-12,4.956677727741668e-11,4.956677727741668e-05,0.999999998521053,1.8469514982272094e-08,9.216287976154211e-08,0.09216287976154211,0.9999950234312637
2664.6800000000003,2669.67,2667.175,3.987466330632958e-33,1.989745698985759e-32,1.989745698985759e-26,0.9999999999999996,5.397050217540025e-16,2.6931280585523546e-15,2.6931280585523548e-09,0.9999999999999493,9.610197179398542e-12,4.795488392519663e-11,4.795488392519663e-05,0.9999999985690079,1.8130861745553094e-08,9.047300011030598e-08,0.09047300011030598,0.9999951139042638
