E_MeV,S_mass_MeV_cm2_g
0.238096771738,1.68362118307
0.24141571161,1.67429133465
0.244780915704,1.66510209655
0.248193028919,1.65605207989
0.251652705141,1.64713990982
0.255160607373,1.63836422535
0.25871740786,1.62972367924
0.262323788216,1.62121693777
0.265980439559,1.61284268063
0.269688062639,1.60459960075
0.273447367974,1.59648640416
0.277259075986,1.5885018098
0.281123917141,1.5806445494
0.285042632085,1.57291336732
0.289015971791,1.56530702036
0.293044697697,1.55782427767
0.297129581858,1.55046392057
0.301271407088,1.54322474238
0.305470967116,1.53610554829
0.309729066733,1.52910515524
0.31404652195,1.52222239172
0.31842416015,1.51545609766
0.322862820254,1.50880512426
0.327363352872,1.50226833389
0.331926620473,1.49584459989
0.336553497551,1.48953280646
0.341244870785,1.48333184854
0.346001639219,1.47724063162
0.350824714424,1.47125807163
0.355715020682,1.46538309481
0.360673495157,1.45961463755
0.365701088078,1.45395164629
0.370798762917,1.44839307735
0.375967496579,1.44293789681
0.381208279584,1.43758508038
0.386522116263,1.43233361328
0.391910024943,1.4271824901
0.397373038149,1.42213071466
0.402912202795,1.41717729992
0.408528580393,1.41232126781
0.414223247248,1.40756164915
0.419997294672,1.40289748349
0.425851829184,1.39832781902
0.431787972733,1.39385171243
0.437806862904,1.3894682288
0.443909653139,1.38517644148
0.450097512961,1.38085696043
0.456371628192,1.37653276421
0.462733201188,1.37229503978
0.469183451061,1.36814288601
0.475723613919,1.36407540857
0.4823549431,1.36009171983
0.489078709414,1.35619093879
0.495896201384,1.35237219099
0.502808725494,1.34863460843
0.509817606442,1.3449773295
0.516924187389,1.34139949886
0.524129830221,1.33790026744
0.531435915805,1.33447879231
0.538843844261,1.33113423659
0.546355035221,1.32786576943
0.553970928111,1.32467256593
0.561692982416,1.32155380702
0.569522677971,1.31850867945
0.577461515236,1.3155363757
0.585511015587,1.31263609392
0.593672721607,1.30980703785
0.601948197383,1.30704841677
0.610339028803,1.30435944547
0.618846823862,1.30173934412
0.627473212971,1.2991873383
0.636219849266,1.29670265887
0.645088408927,1.29428454196
0.6540805915,1.2919322289
0.663198120221,1.28964496616
0.672442742348,1.28742200534
0.681816229494,1.28526260308
0.691320377968,1.28316602104
0.700957009117,1.28113152584
0.710727969677,1.27915838902
0.720635132129,1.277245887
0.730680395053,1.27539330107
0.740865683494,1.27359991728
0.751192949332,1.2718650265
0.761664171655,1.27018792428
0.772281357139,1.26856791092
0.78304654043,1.26700429134
0.793961784538,1.26549637514
0.80502918123,1.26404347649
0.816250851429,1.26264491419
0.827628945625,1.26130001153
0.839165644283,1.2600080964
0.850863158264,1.25876850114
0.862723729246,1.25758056261
0.874749630155,1.25644362211
0.886943165601,1.25535702542
0.899306672319,1.25432012272
0.911842519615,1.2533322686
0.924553109823,1.25239282206
0.937440878766,1.25150114648
0.950508296219,1.25065660961
0.963757866384,1.24985858355
0.977192128372,1.24910644476
0.990813656686,1.24839957401
1.00462506172,1.24773735644
1.01862899024,1.24711918148
1.03282812594,1.24654444289
1.04722518989,1.24601253872
1.0618229411,1.24552287136
1.07662417705,1.24507484748
1.09163173419,1.24466787804
1.10684848855,1.24430137832
1.12227735621,1.24397476787
1.13792129392,1.24368747056
1.15378329963,1.24343891453
1.1698664131,1.24322853224
1.18617371645,1.24305576044
1.20270833477,1.24292004016
1.2194734367,1.24282081675
1.23647223505,1.24275753987
1.25370798744,1.24272966348
1.27118399687,1.24273664583
1.28890361239,1.24277794952
1.30687022974,1.24285304146
1.325087292,1.24296139286
1.34355829022,1.2431024793
